e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,timestamp,e13
9381.0,36.0,2077.0,13196.0,380.0,10315.0,210.0,102062.0,8363.0,1341887.0,27587.0,12285.0,1536751800000,0.0
8638.0,41.0,1853.0,12855.0,384.0,10005.0,189.0,86757.0,8080.0,1371733.0,28953.0,10455.0,1536752100000,0.0
9086.0,36.0,2085.0,12870.0,449.0,9506.0,186.0,93301.0,8343.0,1369249.0,30228.0,10660.0,1536752400000,0.0
8717.0,29.0,2195.0,12859.0,385.0,9881.0,150.0,87377.0,8225.0,1398398.0,28984.0,11504.0,1536752700000,2.0
9399.0,29.0,1934.0,13683.0,393.0,9787.0,173.0,95726.0,8504.0,1444869.0,30880.0,14364.0,1536753000000,2.0
9323.0,34.0,2054.0,13200.0,412.0,9409.0,171.0,95396.0,8721.0,1537218.0,31720.0,20388.0,1536753300000,1.0
9471.0,41.0,2178.0,13713.0,477.0,10259.0,374.0,91712.0,8622.0,1649534.0,36837.0,42470.0,1536753600000,22.0
8772.0,47.0,1740.0,13290.0,403.0,9840.0,365.0,82797.0,8423.0,1569495.0,34328.0,12054.0,1536753900000,0.0
9149.0,37.0,1959.0,13694.0,417.0,9343.0,414.0,117748.0,8625.0,1695586.0,34226.0,12591.0,1536754200000,0.0
9416.0,38.0,1818.0,14463.0,358.0,9827.0,313.0,105980.0,8912.0,1660583.0,33221.0,14356.0,1536754500000,0.0
9499.0,41.0,1995.0,13341.0,396.0,9249.0,256.0,134564.0,8425.0,1656631.0,34963.0,14142.0,1536754800000,0.0
8957.0,42.0,2055.0,12797.0,385.0,9516.0,334.0,96393.0,8320.0,1647313.0,33473.0,15636.0,1536755100000,0.0
8884.0,32.0,2038.0,13207.0,426.0,10046.0,290.0,96822.0,8190.0,1660827.0,34429.0,14934.0,1536755400000,0.0
9035.0,50.0,1985.0,13714.0,382.0,10486.0,328.0,74600.0,8007.0,1665856.0,32189.0,12936.0,1536755700000,0.0
9042.0,46.0,1913.0,12661.0,398.0,9960.0,256.0,71897.0,8032.0,1641030.0,33624.0,14764.0,1536756000000,0.0
8779.0,23.0,1780.0,12309.0,405.0,11614.0,251.0,98748.0,8075.0,1648094.0,35715.0,13224.0,1536756300000,0.0
9275.0,37.0,2146.0,13942.0,426.0,11496.0,238.0,76092.0,8713.0,1671358.0,35437.0,13503.0,1536756600000,2.0
9517.0,30.0,1958.0,12819.0,451.0,10963.0,227.0,72177.0,8522.0,1659836.0,35913.0,14834.0,1536756900000,2.0
9911.0,30.0,1647.0,13511.0,356.0,11483.0,251.0,72361.0,9013.0,1694317.0,36826.0,11154.0,1536757200000,26.0
9218.0,44.0,1908.0,13441.0,392.0,10896.0,289.0,66008.0,8681.0,1710644.0,38107.0,9998.0,1536757500000,0.0
9266.0,27.0,1693.0,13229.0,383.0,10752.0,265.0,78332.0,8488.0,1762015.0,35091.0,10642.0,1536757800000,0.0
9246.0,25.0,1794.0,12890.0,403.0,10918.0,228.0,84395.0,8494.0,1751822.0,36072.0,8110.0,1536758100000,0.0
9007.0,23.0,1794.0,12988.0,352.0,10419.0,232.0,82832.0,8151.0,1771812.0,37362.0,5787.0,1536758400000,0.0
9076.0,18.0,1987.0,13022.0,393.0,10459.0,184.0,76948.0,8268.0,1756315.0,36708.0,5713.0,1536758700000,0.0
8874.0,22.0,1943.0,12981.0,361.0,11332.0,147.0,90084.0,8195.0,1798781.0,33186.0,5594.0,1536759000000,0.0
9338.0,27.0,1844.0,12807.0,409.0,11344.0,102.0,86993.0,8666.0,1800215.0,34120.0,5230.0,1536759300000,0.0
9210.0,35.0,1634.0,12822.0,361.0,11140.0,141.0,77367.0,8825.0,1817724.0,34701.0,5828.0,1536759600000,0.0
11310.0,21.0,1737.0,14876.0,444.0,40666.0,202.0,85569.0,10300.0,2033986.0,49196.0,5840.0,1536759900000,0.0
12639.0,30.0,1584.0,16600.0,422.0,33720.0,134.0,90883.0,11118.0,2236598.0,49121.0,6627.0,1536760200000,2.0
11017.0,25.0,1767.0,14206.0,451.0,34555.0,195.0,81979.0,9676.0,2190558.0,47219.0,5663.0,1536760500000,5.0
10717.0,40.0,1523.0,14048.0,459.0,16756.0,420.0,68860.0,9884.0,2116733.0,45877.0,5319.0,1536760800000,22.0
9171.0,38.0,1489.0,12603.0,433.0,14378.0,478.0,68393.0,8434.0,2005008.0,42153.0,5216.0,1536761100000,1.0
9118.0,23.0,1637.0,11866.0,350.0,14706.0,345.0,66798.0,7931.0,1947636.0,41261.0,7129.0,1536761400000,0.0
8966.0,25.0,1563.0,11896.0,351.0,14744.0,349.0,69874.0,8300.0,1937381.0,42075.0,6292.0,1536761700000,0.0
8613.0,33.0,1521.0,11899.0,345.0,12453.0,258.0,86958.0,7752.0,1870867.0,38510.0,5780.0,1536762000000,1.0
7925.0,26.0,1652.0,10424.0,328.0,12390.0,213.0,54872.0,6991.0,1830512.0,36857.0,7686.0,1536762300000,0.0
8305.0,20.0,1366.0,11340.0,358.0,12837.0,144.0,70233.0,7624.0,1809902.0,36368.0,6026.0,1536762600000,0.0
7428.0,25.0,1540.0,10426.0,392.0,11046.0,182.0,51133.0,6973.0,1810147.0,35408.0,7133.0,1536762900000,0.0
6956.0,21.0,1546.0,9062.0,265.0,11095.0,238.0,51043.0,6651.0,1739853.0,32082.0,7103.0,1536763200000,0.0
7312.0,20.0,1570.0,9496.0,274.0,10722.0,126.0,51319.0,6497.0,1707965.0,29350.0,6633.0,1536763500000,0.0
6855.0,19.0,1593.0,8636.0,248.0,10978.0,238.0,44208.0,6227.0,1680713.0,29164.0,7450.0,1536763800000,0.0
6570.0,25.0,1341.0,8416.0,262.0,10787.0,178.0,45720.0,5812.0,1656641.0,28961.0,4343.0,1536764100000,12.0
6454.0,27.0,1405.0,8886.0,244.0,10693.0,384.0,40828.0,5773.0,1647925.0,32779.0,5521.0,1536764400000,35.0
5989.0,12.0,1182.0,7750.0,185.0,9883.0,298.0,43813.0,5723.0,1581451.0,34009.0,4072.0,1536764700000,0.0
5902.0,23.0,1110.0,7708.0,186.0,9437.0,314.0,40861.0,5414.0,1539529.0,31514.0,3270.0,1536765000000,0.0
5409.0,18.0,1177.0,7556.0,234.0,9608.0,208.0,41938.0,5133.0,1480499.0,28846.0,3618.0,1536765300000,0.0
5321.0,9.0,1061.0,7978.0,227.0,8885.0,181.0,48838.0,4874.0,1454387.0,30197.0,2970.0,1536765600000,0.0
4931.0,15.0,1167.0,6846.0,208.0,8987.0,151.0,51411.0,4557.0,1398178.0,28118.0,2584.0,1536765900000,0.0
4645.0,9.0,910.0,6281.0,234.0,7301.0,137.0,57492.0,4371.0,1334912.0,26345.0,2775.0,1536766200000,0.0
4402.0,13.0,1053.0,5549.0,199.0,8287.0,129.0,32378.0,4117.0,1283543.0,24981.0,2269.0,1536766500000,0.0
4080.0,10.0,945.0,5267.0,225.0,7142.0,87.0,28781.0,3674.0,1256951.0,24368.0,2325.0,1536766800000,0.0
3875.0,4.0,901.0,5093.0,159.0,7490.0,88.0,25882.0,3485.0,1214189.0,20719.0,4535.0,1536767100000,0.0
3759.0,12.0,911.0,4874.0,133.0,7039.0,94.0,28064.0,3428.0,1205874.0,20387.0,3241.0,1536767400000,0.0
2720.0,2.0,640.0,3013.0,135.0,5193.0,44.0,14083.0,2355.0,1173020.0,14456.0,1245.0,1536767700000,0.0
5199.0,26.0,1205.0,7263.0,212.0,7384.0,221.0,46579.0,4749.0,1511894.0,24964.0,4657.0,1536768000000,11.0
4854.0,19.0,1065.0,7143.0,226.0,8236.0,239.0,42875.0,4405.0,1319826.0,21890.0,4290.0,1536768300000,0.0
4246.0,18.0,1067.0,6185.0,193.0,8480.0,177.0,41038.0,4067.0,1261123.0,22249.0,4867.0,1536768600000,0.0
4063.0,26.0,1187.0,5503.0,158.0,7084.0,164.0,41236.0,3560.0,1111805.0,22071.0,4182.0,1536768900000,0.0
3438.0,27.0,1189.0,5384.0,152.0,6388.0,165.0,37144.0,3186.0,991715.0,21024.0,3015.0,1536769200000,0.0
3231.0,24.0,955.0,4414.0,172.0,6199.0,149.0,31226.0,2932.0,892937.0,21834.0,3140.0,1536769500000,0.0
2923.0,25.0,823.0,4216.0,181.0,6786.0,140.0,27456.0,2706.0,815265.0,21524.0,2157.0,1536769800000,0.0
3164.0,20.0,851.0,4327.0,161.0,6274.0,101.0,43725.0,2747.0,759626.0,21500.0,2181.0,1536770100000,1.0
2560.0,14.0,750.0,3646.0,175.0,6037.0,104.0,28292.0,2218.0,684300.0,17289.0,2002.0,1536770400000,0.0
2539.0,24.0,598.0,3816.0,189.0,4955.0,98.0,25010.0,2135.0,640148.0,16212.0,1964.0,1536770700000,3.0
2426.0,14.0,622.0,3166.0,144.0,4971.0,106.0,24300.0,1939.0,574421.0,13989.0,2614.0,1536771000000,3.0
2344.0,22.0,508.0,3547.0,188.0,5178.0,73.0,27706.0,2010.0,542983.0,11913.0,3338.0,1536771300000,4.0
2421.0,19.0,565.0,3283.0,175.0,4694.0,125.0,23815.0,2091.0,491034.0,10964.0,2362.0,1536771600000,24.0
2239.0,15.0,576.0,2936.0,233.0,4650.0,112.0,20307.0,1865.0,454578.0,12283.0,1838.0,1536771900000,1.0
2102.0,13.0,581.0,2610.0,178.0,4776.0,70.0,18975.0,1632.0,424139.0,11003.0,2435.0,1536772200000,0.0
2069.0,23.0,592.0,2590.0,195.0,4007.0,93.0,22288.0,1812.0,393586.0,11189.0,2273.0,1536772500000,0.0
1904.0,12.0,382.0,2746.0,203.0,4300.0,69.0,21033.0,1559.0,361963.0,12356.0,2095.0,1536772800000,2.0
1712.0,17.0,420.0,2412.0,210.0,4151.0,61.0,17612.0,1595.0,336551.0,7839.0,1530.0,1536773100000,1.0
1749.0,12.0,556.0,2409.0,139.0,3940.0,62.0,16113.0,1571.0,325555.0,7875.0,1728.0,1536773400000,0.0
1767.0,4.0,544.0,2312.0,114.0,3601.0,88.0,19783.0,1438.0,294726.0,9190.0,2512.0,1536773700000,1.0
1491.0,12.0,355.0,1993.0,97.0,2810.0,74.0,17667.0,1364.0,276589.0,8342.0,2139.0,1536774000000,0.0
1502.0,10.0,462.0,2376.0,96.0,3068.0,57.0,17556.0,1216.0,274871.0,5320.0,1608.0,1536774300000,1.0
1608.0,11.0,385.0,2155.0,75.0,3026.0,43.0,15476.0,1358.0,259602.0,5654.0,1654.0,1536774600000,0.0
1398.0,14.0,334.0,2007.0,135.0,3363.0,45.0,18073.0,1205.0,243908.0,7462.0,1503.0,1536774900000,2.0
1569.0,9.0,345.0,2302.0,127.0,2958.0,67.0,17272.0,1370.0,244148.0,4487.0,1420.0,1536775200000,10.0
1523.0,8.0,349.0,2306.0,129.0,2800.0,70.0,19592.0,1251.0,233976.0,5511.0,1558.0,1536775500000,0.0
1271.0,7.0,296.0,2035.0,145.0,2814.0,42.0,16709.0,1069.0,215943.0,4977.0,1079.0,1536775800000,0.0
1257.0,11.0,377.0,2130.0,143.0,2565.0,34.0,21181.0,1088.0,198336.0,4410.0,1281.0,1536776100000,0.0
1284.0,11.0,243.0,2038.0,134.0,2311.0,47.0,16335.0,1029.0,197493.0,4510.0,853.0,1536776400000,0.0
1133.0,3.0,232.0,1746.0,151.0,2457.0,43.0,14170.0,913.0,180664.0,7375.0,1255.0,1536776700000,0.0
1077.0,11.0,190.0,1796.0,169.0,2535.0,32.0,13370.0,887.0,173580.0,8491.0,1138.0,1536777000000,0.0
1056.0,6.0,223.0,1799.0,188.0,2618.0,37.0,14897.0,910.0,171752.0,7211.0,983.0,1536777300000,0.0
1224.0,18.0,241.0,1869.0,161.0,2700.0,50.0,14791.0,931.0,165720.0,6601.0,1053.0,1536777600000,0.0
1156.0,13.0,160.0,1704.0,215.0,3000.0,47.0,14043.0,1043.0,166333.0,6676.0,1035.0,1536777900000,0.0
1275.0,8.0,228.0,1734.0,125.0,2527.0,40.0,15549.0,1066.0,163078.0,5564.0,958.0,1536778200000,0.0
1069.0,12.0,180.0,1801.0,106.0,2767.0,21.0,14340.0,921.0,163785.0,5009.0,1529.0,1536778500000,4.0
1175.0,5.0,252.0,1823.0,197.0,3339.0,46.0,13900.0,1111.0,167635.0,6080.0,1350.0,1536778800000,10.0
1047.0,8.0,222.0,2007.0,147.0,3041.0,30.0,14548.0,920.0,161504.0,6161.0,1023.0,1536779100000,0.0
1088.0,6.0,261.0,1904.0,154.0,3175.0,35.0,14827.0,914.0,156480.0,5460.0,1115.0,1536779400000,0.0
1040.0,8.0,150.0,1593.0,174.0,2881.0,40.0,13857.0,1010.0,149626.0,4289.0,1074.0,1536779700000,0.0
945.0,9.0,186.0,1699.0,166.0,2675.0,28.0,15641.0,862.0,151581.0,3947.0,1055.0,1536780000000,2.0
1052.0,10.0,149.0,1725.0,172.0,2659.0,34.0,13185.0,904.0,144217.0,3693.0,1215.0,1536780300000,0.0
1123.0,9.0,181.0,1593.0,159.0,2557.0,52.0,15938.0,892.0,147864.0,3459.0,1234.0,1536780600000,1.0
973.0,5.0,261.0,1616.0,122.0,2505.0,28.0,13566.0,810.0,138792.0,3368.0,1225.0,1536780900000,0.0
927.0,9.0,260.0,1815.0,160.0,2466.0,38.0,14219.0,849.0,137543.0,3533.0,1515.0,1536781200000,0.0
1114.0,8.0,194.0,1695.0,73.0,2278.0,17.0,13722.0,1008.0,131992.0,3278.0,1384.0,1536781500000,0.0
882.0,13.0,177.0,1596.0,118.0,2087.0,26.0,12996.0,810.0,131873.0,3185.0,1138.0,1536781800000,0.0
982.0,3.0,136.0,1590.0,112.0,2300.0,23.0,14766.0,802.0,135956.0,5144.0,1463.0,1536782100000,3.0
1093.0,11.0,172.0,1815.0,119.0,2185.0,29.0,15254.0,957.0,137916.0,5171.0,2887.0,1536782400000,7.0
957.0,9.0,103.0,1535.0,102.0,2137.0,24.0,13910.0,757.0,137668.0,4295.0,2863.0,1536782700000,0.0
1008.0,18.0,172.0,1715.0,124.0,2400.0,28.0,13646.0,877.0,132661.0,4048.0,2734.0,1536783000000,0.0
1008.0,9.0,213.0,1486.0,104.0,2066.0,28.0,14269.0,742.0,139760.0,3142.0,2807.0,1536783300000,0.0
994.0,10.0,199.0,1538.0,102.0,2066.0,25.0,15080.0,771.0,137233.0,3873.0,2782.0,1536783600000,1.0
937.0,4.0,205.0,1663.0,128.0,1848.0,24.0,16023.0,802.0,138662.0,4133.0,2817.0,1536783900000,0.0
873.0,10.0,243.0,1562.0,160.0,2132.0,43.0,15057.0,769.0,150865.0,3617.0,2496.0,1536784200000,0.0
1003.0,6.0,247.0,1446.0,118.0,1931.0,25.0,14071.0,850.0,144524.0,3867.0,1204.0,1536784500000,0.0
955.0,17.0,164.0,1828.0,132.0,1730.0,43.0,17673.0,854.0,144522.0,3463.0,1044.0,1536784800000,0.0
958.0,16.0,163.0,1661.0,134.0,1889.0,40.0,17644.0,826.0,148438.0,4262.0,1214.0,1536785100000,1.0
968.0,14.0,217.0,1590.0,127.0,1834.0,21.0,16836.0,800.0,158311.0,3915.0,1770.0,1536785400000,0.0
912.0,12.0,242.0,1570.0,126.0,1916.0,34.0,23098.0,772.0,160507.0,4064.0,1554.0,1536785700000,3.0
962.0,19.0,272.0,1650.0,130.0,1854.0,30.0,18601.0,792.0,178001.0,4486.0,2423.0,1536786000000,10.0
1087.0,18.0,248.0,1750.0,86.0,1814.0,25.0,17123.0,859.0,183235.0,4498.0,2732.0,1536786300000,1.0
1088.0,11.0,238.0,1807.0,123.0,1625.0,26.0,19160.0,950.0,200118.0,4363.0,1684.0,1536786600000,1.0
1192.0,8.0,235.0,1915.0,118.0,1635.0,44.0,18677.0,926.0,210840.0,5000.0,1648.0,1536786900000,0.0
1235.0,10.0,308.0,1820.0,133.0,1695.0,33.0,17204.0,982.0,232242.0,5777.0,1761.0,1536787200000,0.0
1200.0,13.0,286.0,1910.0,118.0,1615.0,34.0,18924.0,954.0,246219.0,6081.0,1703.0,1536787500000,0.0
1211.0,19.0,361.0,2172.0,127.0,1931.0,38.0,20225.0,937.0,268506.0,5373.0,1748.0,1536787800000,0.0
1297.0,18.0,381.0,2086.0,129.0,2410.0,51.0,19992.0,1092.0,294527.0,5530.0,1557.0,1536788100000,1.0
1438.0,16.0,465.0,2316.0,159.0,2523.0,61.0,26247.0,1162.0,337973.0,6114.0,1981.0,1536788400000,0.0
1604.0,13.0,473.0,2517.0,137.0,2317.0,36.0,26776.0,1290.0,364734.0,8065.0,2160.0,1536788700000,0.0
1677.0,19.0,618.0,2483.0,171.0,2954.0,61.0,25064.0,1557.0,399809.0,8381.0,2809.0,1536789000000,4.0
1578.0,21.0,663.0,2819.0,181.0,3246.0,61.0,28029.0,1449.0,433965.0,9004.0,2324.0,1536789300000,5.0
2049.0,25.0,737.0,3229.0,194.0,3564.0,93.0,31047.0,1779.0,493609.0,10555.0,3462.0,1536789600000,28.0
2266.0,20.0,889.0,3745.0,215.0,4914.0,109.0,32752.0,1996.0,561954.0,13148.0,2934.0,1536789900000,0.0
2681.0,28.0,733.0,4322.0,200.0,6197.0,97.0,35289.0,2341.0,612275.0,15081.0,2536.0,1536790200000,0.0
3079.0,21.0,948.0,4834.0,172.0,6185.0,95.0,34956.0,2578.0,644236.0,14207.0,2760.0,1536790500000,0.0
3150.0,29.0,921.0,4883.0,229.0,6534.0,95.0,41758.0,2646.0,679210.0,14805.0,3036.0,1536790800000,1.0
3090.0,31.0,1035.0,5161.0,193.0,6503.0,108.0,43773.0,2821.0,718195.0,13691.0,4774.0,1536791100000,0.0
3489.0,28.0,1056.0,5255.0,202.0,7964.0,139.0,40419.0,2925.0,763151.0,13939.0,4862.0,1536791400000,0.0
3474.0,24.0,1194.0,5688.0,197.0,7504.0,123.0,51078.0,3125.0,798382.0,16096.0,4398.0,1536791700000,4.0
3663.0,33.0,1313.0,6151.0,187.0,8404.0,109.0,59146.0,3182.0,845116.0,17099.0,4613.0,1536792000000,2.0
3869.0,30.0,1376.0,6851.0,227.0,8580.0,129.0,68192.0,3540.0,860939.0,18913.0,4514.0,1536792300000,2.0
4160.0,25.0,1552.0,7187.0,217.0,9351.0,152.0,54324.0,3795.0,884405.0,17981.0,4218.0,1536792600000,1.0
4416.0,32.0,1781.0,7516.0,279.0,9740.0,221.0,57292.0,3761.0,896491.0,15909.0,4482.0,1536792900000,14.0
4718.0,34.0,1969.0,7758.0,277.0,9758.0,294.0,64198.0,4199.0,939889.0,16986.0,5096.0,1536793200000,37.0
4515.0,31.0,1877.0,7725.0,216.0,9022.0,219.0,58561.0,4082.0,950204.0,19990.0,4945.0,1536793500000,0.0
4111.0,28.0,1388.0,7392.0,261.0,10269.0,175.0,59223.0,4076.0,980133.0,18485.0,4905.0,1536793800000,4.0
4437.0,20.0,1504.0,7188.0,217.0,10056.0,188.0,66373.0,4154.0,953634.0,18336.0,5068.0,1536794100000,0.0
4512.0,29.0,1569.0,7344.0,235.0,9148.0,190.0,58514.0,4168.0,947954.0,19193.0,5420.0,1536794400000,0.0
4661.0,33.0,1325.0,7823.0,262.0,9174.0,205.0,59572.0,4501.0,952469.0,22000.0,5491.0,1536794700000,1.0
4791.0,33.0,1483.0,8126.0,282.0,9934.0,200.0,62561.0,4502.0,959236.0,22151.0,5571.0,1536795000000,0.0
4828.0,26.0,1213.0,8088.0,274.0,10547.0,148.0,73025.0,4340.0,972911.0,23548.0,6971.0,1536795300000,0.0
4825.0,42.0,1347.0,8541.0,309.0,10305.0,180.0,68641.0,4486.0,969120.0,23171.0,6069.0,1536795600000,1.0
5335.0,36.0,1480.0,9758.0,312.0,9869.0,177.0,82277.0,5072.0,974817.0,19739.0,6321.0,1536795900000,0.0
5658.0,40.0,1450.0,9539.0,282.0,9765.0,176.0,77326.0,5006.0,1009120.0,22928.0,6240.0,1536796200000,0.0
5862.0,31.0,1523.0,9541.0,300.0,10070.0,197.0,78076.0,5619.0,1045695.0,23641.0,6328.0,1536796500000,5.0
5889.0,25.0,1590.0,9759.0,339.0,11209.0,267.0,90755.0,5368.0,1075563.0,19232.0,7904.0,1536796800000,23.0
6660.0,31.0,1411.0,10958.0,307.0,10802.0,305.0,90951.0,5934.0,1102054.0,20087.0,7890.0,1536797100000,0.0
6644.0,53.0,1656.0,10944.0,296.0,10842.0,281.0,88878.0,6058.0,1142429.0,20032.0,8327.0,1536797400000,0.0
6885.0,36.0,1810.0,11015.0,291.0,10300.0,245.0,93982.0,6161.0,1174854.0,20087.0,8114.0,1536797700000,0.0
7223.0,34.0,1772.0,11446.0,294.0,11688.0,245.0,116324.0,6599.0,1196492.0,18748.0,9315.0,1536798000000,0.0
7130.0,38.0,1887.0,11943.0,348.0,11757.0,288.0,127078.0,6665.0,1235492.0,19503.0,7547.0,1536798300000,0.0
7754.0,30.0,2020.0,13513.0,343.0,11872.0,262.0,138418.0,7336.0,1281913.0,18054.0,7309.0,1536798600000,1.0
8119.0,35.0,2030.0,14564.0,375.0,11123.0,259.0,144640.0,7557.0,1273562.0,22697.0,7644.0,1536798900000,0.0
9253.0,37.0,2311.0,15316.0,363.0,11684.0,252.0,137176.0,8396.0,1297806.0,20527.0,9957.0,1536799200000,2.0
10009.0,36.0,2170.0,16278.0,384.0,11311.0,237.0,134389.0,9494.0,1304109.0,21814.0,7900.0,1536799500000,0.0
11453.0,24.0,2010.0,17428.0,376.0,12089.0,244.0,131257.0,10725.0,1355332.0,25200.0,7402.0,1536799800000,1.0
13223.0,38.0,2090.0,19140.0,325.0,13089.0,273.0,124570.0,12827.0,1381314.0,22962.0,8201.0,1536800100000,6.0
15934.0,35.0,2341.0,23326.0,429.0,12843.0,403.0,156769.0,15864.0,1426999.0,24511.0,8055.0,1536800400000,42.0
15151.0,38.0,2320.0,22872.0,408.0,13738.0,438.0,130067.0,15021.0,1453557.0,26262.0,7411.0,1536800700000,1.0
13954.0,37.0,2520.0,21049.0,414.0,13105.0,395.0,152841.0,13668.0,1452308.0,24910.0,8785.0,1536801000000,0.0
14137.0,40.0,2435.0,20338.0,422.0,23856.0,475.0,153803.0,13539.0,1630691.0,31033.0,7504.0,1536801300000,0.0
12939.0,42.0,2355.0,19209.0,444.0,13905.0,458.0,136379.0,12551.0,1514973.0,25430.0,10725.0,1536801600000,0.0
12640.0,48.0,2227.0,18796.0,567.0,14333.0,514.0,168977.0,12362.0,1519935.0,24895.0,8279.0,1536801900000,0.0
13299.0,35.0,2531.0,19330.0,403.0,14640.0,465.0,152606.0,12806.0,1555644.0,25464.0,8220.0,1536802200000,4.0
12744.0,42.0,2304.0,19413.0,526.0,15066.0,458.0,131563.0,12619.0,1519085.0,24068.0,8788.0,1536802500000,0.0
12725.0,48.0,2213.0,19636.0,471.0,13441.0,384.0,160856.0,12274.0,1490492.0,24715.0,8243.0,1536802800000,0.0
12343.0,43.0,2165.0,19361.0,501.0,13747.0,418.0,141960.0,11843.0,1475579.0,31487.0,7261.0,1536803100000,3.0
12756.0,43.0,2427.0,18329.0,486.0,13539.0,317.0,139648.0,11438.0,1473363.0,26498.0,9065.0,1536803400000,1.0
12513.0,28.0,2363.0,18819.0,460.0,14024.0,291.0,108761.0,11700.0,1505101.0,25224.0,12425.0,1536803700000,0.0
14473.0,38.0,2207.0,21684.0,533.0,13938.0,617.0,129804.0,13403.0,1590400.0,29887.0,11291.0,1536804000000,23.0
13439.0,46.0,2277.0,21650.0,571.0,14190.0,692.0,136566.0,13076.0,1559632.0,27022.0,14569.0,1536804300000,1.0
12993.0,54.0,2388.0,20697.0,502.0,14858.0,571.0,155329.0,12725.0,1567526.0,24325.0,12622.0,1536804600000,1.0
13326.0,40.0,2331.0,21299.0,551.0,15468.0,543.0,139675.0,12804.0,1572071.0,25570.0,11139.0,1536804900000,0.0
12381.0,49.0,2373.0,21579.0,507.0,14135.0,493.0,142060.0,12080.0,1562576.0,26985.0,8448.0,1536805200000,0.0
12825.0,41.0,2920.0,20670.0,553.0,14219.0,414.0,161552.0,12448.0,1561740.0,24558.0,11086.0,1536805500000,0.0
12714.0,47.0,2751.0,20221.0,498.0,13590.0,460.0,169485.0,12120.0,1542646.0,25115.0,8880.0,1536805800000,0.0
13283.0,47.0,2553.0,21183.0,586.0,14147.0,393.0,168513.0,12419.0,1570216.0,26073.0,9328.0,1536806100000,0.0
13410.0,43.0,2488.0,20303.0,558.0,14036.0,374.0,155848.0,12303.0,1541478.0,28257.0,10026.0,1536806400000,0.0
12924.0,58.0,2489.0,20412.0,529.0,14376.0,458.0,155244.0,12281.0,1569196.0,25536.0,9569.0,1536806700000,0.0
13359.0,46.0,2585.0,20426.0,528.0,14269.0,330.0,159529.0,12278.0,1557672.0,24984.0,12480.0,1536807000000,1.0
12436.0,46.0,2792.0,19091.0,509.0,14083.0,323.0,160871.0,11713.0,1570480.0,24939.0,10313.0,1536807300000,10.0
12573.0,49.0,2530.0,18515.0,558.0,15769.0,631.0,163766.0,11442.0,1579630.0,28435.0,9267.0,1536807600000,37.0
12292.0,55.0,2426.0,19172.0,539.0,14268.0,634.0,166327.0,11685.0,1563813.0,26297.0,8771.0,1536807900000,3.0
13167.0,32.0,2483.0,20186.0,506.0,13312.0,514.0,152389.0,12548.0,1550793.0,24945.0,9023.0,1536808200000,0.0
12800.0,42.0,2346.0,19943.0,526.0,12924.0,402.0,151527.0,12054.0,1503020.0,25320.0,8616.0,1536808500000,1.0
12736.0,45.0,2155.0,19878.0,594.0,12941.0,383.0,136574.0,11976.0,1505653.0,29907.0,8323.0,1536808800000,1.0
13274.0,57.0,2492.0,22945.0,635.0,14400.0,518.0,173986.0,12654.0,1626615.0,31982.0,9576.0,1536809100000,0.0
13401.0,54.0,2300.0,21663.0,653.0,16792.0,434.0,136529.0,12824.0,1605155.0,34480.0,9207.0,1536809400000,2.0
12960.0,45.0,2280.0,20786.0,587.0,18250.0,507.0,146167.0,11904.0,1622682.0,33472.0,12670.0,1536809700000,2.0
13126.0,47.0,2200.0,20557.0,569.0,14427.0,370.0,159163.0,11953.0,1569317.0,31015.0,11483.0,1536810000000,1.0
12523.0,53.0,2277.0,19529.0,570.0,13606.0,261.0,175431.0,11376.0,1515100.0,31407.0,9973.0,1536810300000,4.0
12671.0,52.0,2312.0,20402.0,607.0,12758.0,186.0,162828.0,11940.0,1532866.0,31053.0,9834.0,1536810600000,3.0
12478.0,47.0,2319.0,20338.0,479.0,13098.0,192.0,188553.0,11521.0,1534717.0,30618.0,10705.0,1536810900000,3.0
12803.0,45.0,2603.0,20631.0,459.0,12210.0,567.0,140158.0,11802.0,1462610.0,34764.0,11156.0,1536811200000,20.0
12703.0,44.0,2803.0,21099.0,463.0,11907.0,658.0,144191.0,12004.0,1434646.0,33091.0,8596.0,1536811500000,1.0
12801.0,51.0,2658.0,20807.0,435.0,12597.0,597.0,142349.0,11826.0,1438605.0,32938.0,10368.0,1536811800000,0.0
12861.0,36.0,2651.0,20706.0,495.0,13044.0,516.0,161095.0,11996.0,1475040.0,31482.0,9404.0,1536812100000,1.0
12381.0,41.0,2486.0,19757.0,458.0,12694.0,564.0,196391.0,11677.0,1501224.0,31229.0,9768.0,1536812400000,2.0
12265.0,51.0,2407.0,19755.0,458.0,13023.0,435.0,135732.0,11644.0,1517983.0,34063.0,10074.0,1536812700000,4.0
12511.0,46.0,2434.0,19910.0,398.0,13535.0,337.0,127271.0,11760.0,1537748.0,33594.0,11132.0,1536813000000,2.0
11758.0,50.0,2346.0,19092.0,399.0,13078.0,336.0,159539.0,11003.0,1542199.0,32700.0,10420.0,1536813300000,0.0
11632.0,40.0,2128.0,19001.0,466.0,14301.0,407.0,132433.0,10960.0,1566569.0,32164.0,8837.0,1536813600000,1.0
11854.0,37.0,2145.0,18516.0,414.0,14192.0,351.0,147007.0,10787.0,1540090.0,31406.0,8547.0,1536813900000,0.0
