timestamp,c1,c2,c3,c4,c5,c6,c7,c8,c1_prediction,c2_prediction,c3_prediction,c4_prediction,c5_prediction,c6_prediction,c7_prediction,c8_prediction
1536685200000,275854.0,135.0,2500.0,6426.0,599810.0,38.0,,1.0,237326.0,213.0,2500.0,9457.0,635363.0,14.0,55.0,1.0
1536685500000,254518.0,98.0,2465.0,6998.0,554001.0,19.0,,3.0,,,,,,,,
1536685800000,237326.0,84.0,2034.0,5288.0,506585.0,6.0,,1.0,,,,,,,,
1536686100000,227300.0,103.0,1965.0,5362.0,472251.0,33.0,,,,,,,,,,
1536686400000,203487.0,77.0,1989.0,4255.0,440268.0,11.0,,,,,,,,,,
1536686700000,183191.0,69.0,1839.0,3819.0,406628.0,26.0,,,,,,,,,,
1536687000000,166715.0,150.0,1702.0,3782.0,373338.0,15.0,,,,,,,,,,
1536687300000,160773.0,193.0,1318.0,3880.0,354943.0,16.0,13.0,3.0,,,,,,,,
1536687600000,151894.0,112.0,1295.0,4390.0,322059.0,25.0,,,,,,,,,,
1536687900000,140920.0,129.0,964.0,3381.0,300028.0,27.0,3.0,,,,,,,,,
1536688200000,128593.0,167.0,1151.0,3383.0,285548.0,23.0,24.0,,,,,,,,,
1536688500000,125163.0,80.0,1208.0,4674.0,259186.0,22.0,,,,,,,,,,
1536688800000,113151.0,112.0,934.0,2806.0,254606.0,30.0,2.0,,,,,,,,,
1536689100000,110854.0,114.0,795.0,2863.0,244942.0,13.0,,,,,,,,,,
1536689400000,100438.0,205.0,835.0,2973.0,231669.0,11.0,,,,,,,,,,
1536689700000,91727.0,129.0,990.0,3148.0,214818.0,16.0,,,,,,,,,,
1536690000000,89534.0,105.0,881.0,2156.0,197559.0,17.0,17.0,,,,,,,,,
1536690300000,80379.0,111.0,538.0,2506.0,191264.0,28.0,,,,,,,,,,
1536690600000,82678.0,124.0,606.0,1992.0,186760.0,21.0,,,,,,,,,,
1536690900000,83284.0,115.0,1138.0,2956.0,174307.0,12.0,,,,,,,,,,
1536691200000,74242.0,113.0,1538.0,2544.0,178001.0,6.0,,,,,,,,,,
1536691500000,70924.0,113.0,659.0,2332.0,165339.0,12.0,,,,,,,,,,
1536691800000,74882.0,161.0,644.0,2982.0,162143.0,10.0,,,,,,,,,,
1536692100000,71296.0,166.0,535.0,2920.0,159058.0,8.0,,,,,,,,,,
1536692400000,70668.0,184.0,622.0,3173.0,163286.0,7.0,,,,,,,,,,
1536692700000,63597.0,56.0,781.0,2790.0,162321.0,49.0,,,,,,,,,,
1536693000000,67807.0,102.0,531.0,2608.0,154754.0,17.0,,,,,,,,,,
1536693300000,62361.0,61.0,659.0,2236.0,152477.0,11.0,,,,,,,,,,
1536693600000,57199.0,112.0,280.0,1731.0,147384.0,16.0,,,,,,,,,,
1536693900000,57647.0,100.0,388.0,1881.0,146776.0,21.0,,,,,,,,,,
1536694200000,57980.0,52.0,416.0,1371.0,138142.0,14.0,,,,,,,,,,
1536694500000,60402.0,75.0,471.0,901.0,136623.0,17.0,,2.0,,,,,,,,
1536694800000,56323.0,121.0,560.0,1253.0,139416.0,26.0,,,,,,,,,,
1536695100000,53395.0,110.0,461.0,1017.0,136096.0,8.0,,,,,,,,,,
1536695400000,50569.0,68.0,667.0,1236.0,127599.0,4.0,,,,,,,,,,
1536695700000,44924.0,94.0,775.0,1110.0,127192.0,14.0,,,,,,,,,,
1536696000000,50833.0,157.0,895.0,817.0,130830.0,19.0,,,,,,,,,,
1536696300000,49741.0,76.0,444.0,1010.0,127030.0,36.0,,,,,,,,,,
1536696600000,56139.0,73.0,400.0,860.0,129074.0,15.0,,,,,,,,,,
1536696900000,53589.0,120.0,383.0,1480.0,129405.0,12.0,,,,,,,,,,
1536697200000,48708.0,138.0,615.0,1397.0,140057.0,10.0,,,,,,,,,,
1536697500000,47312.0,109.0,431.0,1558.0,129607.0,27.0,,,,,,,,,,
1536697800000,54043.0,100.0,541.0,1512.0,140808.0,11.0,,,,,,,,,,
1536698100000,48416.0,68.0,700.0,1019.0,142778.0,12.0,15.0,,,,,,,,,
1536698400000,53778.0,52.0,839.0,698.0,144453.0,10.0,,,,,,,,,,
1536698700000,54698.0,82.0,1048.0,993.0,153333.0,21.0,33.0,,,,,,,,,
1536699000000,54934.0,86.0,2335.0,1117.0,157584.0,16.0,,,,,,,,,,
1536699300000,57155.0,95.0,1162.0,1584.0,162767.0,12.0,,,,,,,,,,
1536699600000,59439.0,88.0,716.0,1396.0,176446.0,30.0,,,,,,,,,,
1536699900000,71305.0,113.0,918.0,1600.0,178621.0,4.0,259.0,,,,,,,,,
1536700200000,72334.0,69.0,988.0,1790.0,186216.0,14.0,305.0,,,,,,,,,
1536700500000,80606.0,68.0,995.0,1546.0,209291.0,20.0,357.0,,,,,,,,,
1536700800000,81464.0,142.0,830.0,1927.0,223918.0,21.0,339.0,,,,,,,,,
1536701100000,89455.0,102.0,562.0,1976.0,245698.0,15.0,434.0,,,,,,,,,
1536701400000,102467.0,83.0,887.0,2192.0,267217.0,33.0,513.0,,,,,,,,,
1536701700000,108153.0,31.0,1093.0,2582.0,299864.0,18.0,359.0,,,,,,,,,
1536702000000,118215.0,69.0,910.0,2358.0,334980.0,19.0,443.0,,,,,,,,,
1536702300000,130799.0,100.0,1366.0,3182.0,354477.0,12.0,372.0,,,,,,,,,
1536702600000,144548.0,85.0,1737.0,3049.0,387616.0,7.0,463.0,,,,,,,,,
1536702900000,146511.0,81.0,2024.0,2945.0,426739.0,28.0,533.0,,,,,,,,,
1536703200000,163293.0,80.0,2010.0,4434.0,487992.0,33.0,511.0,1.0,,,,,,,,
1536703500000,188898.0,100.0,1977.0,3693.0,523729.0,9.0,433.0,,,,,,,,,
1536703800000,186209.0,62.0,2558.0,3759.0,552867.0,17.0,478.0,,,,,,,,,
1536704100000,215059.0,79.0,1244.0,2998.0,598769.0,14.0,470.0,,,,,,,,,
1536704400000,217353.0,59.0,1769.0,3963.0,632710.0,11.0,458.0,,,,,,,,,
1536704700000,227144.0,61.0,1797.0,4004.0,654924.0,15.0,210.0,2.0,,,,,,,,
1536705000000,257078.0,112.0,1776.0,3537.0,703258.0,13.0,241.0,2.0,,,,,,,,
1536705300000,265421.0,112.0,2703.0,5031.0,733557.0,19.0,204.0,1.0,,,,,,,,
1536705600000,267167.0,121.0,2586.0,5356.0,748989.0,18.0,296.0,,,,,,,,,
1536705900000,290160.0,274.0,2320.0,5146.0,771778.0,20.0,230.0,,,,,,,,,
1536706200000,292402.0,103.0,2282.0,5724.0,791798.0,20.0,317.0,22.0,,,,,,,,
1536706500000,312712.0,256.0,2583.0,5026.0,799952.0,13.0,280.0,33.0,,,,,,,,
1536706800000,319408.0,331.0,3116.0,3507.0,848120.0,17.0,283.0,3.0,,,,,,,,
1536707100000,320476.0,309.0,2393.0,4898.0,864073.0,27.0,301.0,,,,,,,,,
1536707400000,329848.0,306.0,2942.0,4910.0,873789.0,21.0,238.0,1.0,,,,,,,,
1536707700000,332842.0,217.0,2292.0,4818.0,855754.0,15.0,264.0,1.0,,,,,,,,
1536708000000,333457.0,227.0,2456.0,5761.0,853491.0,9.0,213.0,2.0,,,,,,,,
1536708300000,334758.0,259.0,2688.0,5921.0,846727.0,23.0,250.0,,,,,,,,,
1536708600000,349874.0,396.0,2416.0,8755.0,869179.0,23.0,378.0,4.0,,,,,,,,
1536708900000,344537.0,335.0,2390.0,6042.0,858052.0,15.0,273.0,,,,,,,,,
1536709200000,345280.0,381.0,2908.0,5805.0,854628.0,14.0,198.0,2.0,,,,,,,,
1536709500000,351756.0,462.0,2497.0,7825.0,873540.0,13.0,257.0,2.0,,,,,,,,
1536709800000,356834.0,586.0,2701.0,6043.0,901293.0,51.0,309.0,3.0,,,,,,,,
1536710100000,349100.0,803.0,3105.0,8712.0,931706.0,9.0,287.0,,,,,,,,,
1536710400000,379106.0,998.0,3672.0,6567.0,944118.0,14.0,323.0,,,,,,,,,
1536710700000,388279.0,796.0,3698.0,7565.0,970887.0,44.0,296.0,,,,,,,,,
1536711000000,406722.0,890.0,2804.0,6657.0,974553.0,26.0,406.0,1.0,,,,,,,,
1536711300000,405227.0,1366.0,4061.0,6453.0,995389.0,17.0,305.0,1.0,,,,,,,,
1536711600000,440850.0,1465.0,3747.0,5975.0,1024951.0,27.0,283.0,,,,,,,,,
1536711900000,451071.0,1966.0,3600.0,5439.0,1056877.0,37.0,252.0,9.0,,,,,,,,
1536712200000,447426.0,2517.0,3945.0,5514.0,1083881.0,29.0,268.0,1.0,,,,,,,,
1536712500000,467574.0,3719.0,3122.0,6124.0,1080470.0,45.0,333.0,43.0,,,,,,,,
1536712800000,465498.0,5208.0,3413.0,7674.0,1106958.0,38.0,220.0,11.0,,,,,,,,
1536713100000,459449.0,7502.0,3698.0,6631.0,1134258.0,75.0,242.0,1.0,,,,,,,,
1536713400000,493631.0,11297.0,4463.0,7563.0,1159988.0,108.0,455.0,6.0,,,,,,,,
1536713700000,498104.0,16972.0,4786.0,6388.0,1195653.0,243.0,321.0,2.0,,,,,,,,
1536714000000,536238.0,22503.0,4626.0,7351.0,1206055.0,299.0,273.0,1.0,,,,,,,,
1536714300000,549715.0,18390.0,3260.0,6338.0,1199364.0,217.0,338.0,,,,,,,,,
1536714600000,550396.0,13924.0,4620.0,8986.0,1226450.0,153.0,338.0,,,,,,,,,
1536714900000,564243.0,11584.0,4434.0,8503.0,1224623.0,174.0,282.0,10.0,,,,,,,,
1536715200000,540423.0,11298.0,4983.0,7950.0,1218004.0,190.0,382.0,41.0,,,,,,,,
1536715500000,538796.0,12073.0,4569.0,6653.0,1231330.0,250.0,338.0,2.0,,,,,,,,
1536715800000,558509.0,11093.0,4442.0,8327.0,1238086.0,173.0,468.0,,,,,,,,,
1536716100000,584674.0,10553.0,4769.0,7919.0,1258394.0,174.0,354.0,2.0,,,,,,,,
1536716400000,617203.0,11033.0,4004.0,9254.0,1270393.0,299.0,318.0,,,,,,,,,
1536716700000,651522.0,8683.0,4548.0,9160.0,1274803.0,152.0,332.0,1.0,,,,,,,,
1536717000000,589653.0,8769.0,5465.0,7514.0,1289135.0,157.0,506.0,1.0,,,,,,,,
1536717300000,624167.0,8800.0,4117.0,7518.0,1384260.0,250.0,332.0,3.0,,,,,,,,
1536717600000,847967.0,8954.0,6052.0,9335.0,1692490.0,121.0,649.0,6.0,,,,,,,,
1536717900000,836528.0,9307.0,6666.0,10374.0,1549897.0,133.0,563.0,1.0,,,,,,,,
1536718200000,723711.0,8400.0,6895.0,9903.0,1481286.0,96.0,335.0,14.0,,,,,,,,
1536718500000,747883.0,7752.0,6239.0,9174.0,1468127.0,185.0,391.0,1.0,,,,,,,,
1536718800000,752829.0,8057.0,6000.0,9546.0,1464420.0,157.0,443.0,7.0,,,,,,,,
1536719100000,732778.0,7791.0,5759.0,8959.0,1469882.0,149.0,408.0,3.0,,,,,,,,
1536719400000,698745.0,7063.0,5142.0,13054.0,1474410.0,112.0,414.0,1.0,,,,,,,,
1536719700000,741374.0,6236.0,4624.0,16513.0,1470980.0,93.0,386.0,2.0,,,,,,,,
1536720000000,680445.0,7964.0,7219.0,14955.0,1448377.0,141.0,329.0,2.0,,,,,,,,
1536720300000,699414.0,7983.0,4885.0,13522.0,1464284.0,130.0,268.0,6.0,,,,,,,,
1536720600000,706151.0,9507.0,6019.0,11565.0,1530584.0,189.0,272.0,,,,,,,,,
1536720900000,739094.0,8456.0,6499.0,14349.0,1549018.0,109.0,395.0,,,,,,,,,
1536721200000,707951.0,6797.0,6380.0,15783.0,1520414.0,93.0,734.0,,,,,,,,,
1536721500000,675335.0,7424.0,5933.0,8559.0,1502879.0,155.0,362.0,,,,,,,,,
1536721800000,698500.0,6770.0,4869.0,8418.0,1544204.0,207.0,339.0,,,,,,,,,
1536722100000,677301.0,6715.0,4930.0,16209.0,1507304.0,148.0,275.0,2.0,,,,,,,,
1536722400000,695144.0,6471.0,5136.0,14913.0,1470544.0,251.0,398.0,,,,,,,,,
1536722700000,639005.0,6183.0,5836.0,9118.0,1426829.0,152.0,328.0,1.0,,,,,,,,
1536723000000,626127.0,6090.0,5897.0,10041.0,1392323.0,206.0,215.0,,,,,,,,,
1536723300000,605571.0,5803.0,3983.0,10799.0,1393312.0,120.0,321.0,2.0,,,,,,,,
1536723600000,615117.0,5565.0,4541.0,9302.0,1367914.0,119.0,443.0,,,,,,,,,
1536723900000,596260.0,5381.0,4493.0,8915.0,1364677.0,145.0,367.0,1.0,,,,,,,,
1536724200000,568807.0,5083.0,5756.0,9121.0,1356489.0,99.0,289.0,,,,,,,,,
1536724500000,587063.0,4463.0,5091.0,9441.0,1333557.0,105.0,216.0,,,,,,,,,
1536724800000,554109.0,3369.0,5082.0,8521.0,1324499.0,62.0,218.0,,,,,,,,,
1536725100000,534532.0,2500.0,4808.0,8328.0,1287530.0,15.0,311.0,1.0,,,,,,,,
1536725400000,551046.0,2037.0,4942.0,8311.0,1295508.0,18.0,252.0,1.0,,,,,,,,
1536725700000,569356.0,1676.0,5332.0,8538.0,1303091.0,37.0,243.0,,,,,,,,,
1536726000000,541894.0,1633.0,5079.0,8287.0,1332183.0,42.0,202.0,,,,,,,,,
1536726300000,547457.0,1455.0,4777.0,9426.0,1349642.0,60.0,166.0,,,,,,,,,
1536726600000,586620.0,1324.0,6228.0,12480.0,1367230.0,51.0,248.0,,,,,,,,,
1536726900000,576804.0,1423.0,5628.0,10653.0,1354099.0,40.0,187.0,2.0,,,,,,,,
1536727200000,591520.0,1120.0,4167.0,9643.0,1376791.0,71.0,189.0,6.0,,,,,,,,
1536727500000,661464.0,1582.0,6252.0,9857.0,1352721.0,70.0,208.0,1.0,,,,,,,,
1536727800000,567143.0,1540.0,5753.0,11828.0,1348026.0,45.0,269.0,2.0,,,,,,,,
1536728100000,581432.0,1655.0,5932.0,10400.0,1357038.0,51.0,300.0,1.0,,,,,,,,
1536728400000,558562.0,2233.0,4644.0,9774.0,1346225.0,74.0,247.0,1.0,,,,,,,,
1536728700000,558187.0,1398.0,5683.0,10134.0,1306879.0,53.0,315.0,1.0,,,,,,,,
1536729000000,548042.0,1348.0,5208.0,9869.0,1288746.0,55.0,467.0,,,,,,,,,
1536729300000,538466.0,2007.0,5076.0,8967.0,1255089.0,50.0,396.0,2.0,,,,,,,,
1536729600000,516648.0,1465.0,4776.0,10417.0,1246983.0,79.0,496.0,,,,,,,,,
1536729900000,503115.0,1515.0,5224.0,8424.0,1224988.0,98.0,368.0,4.0,,,,,,,,
1536730200000,486309.0,2521.0,4782.0,9223.0,1212365.0,121.0,450.0,23.0,,,,,,,,
1536730500000,516185.0,3205.0,5128.0,8820.0,1159308.0,116.0,410.0,7.0,,,,,,,,
1536730800000,515536.0,3162.0,4900.0,8349.0,1162432.0,65.0,414.0,3.0,,,,,,,,
1536731100000,537542.0,2719.0,4431.0,9206.0,1157380.0,56.0,498.0,88.0,,,,,,,,
1536731400000,521781.0,3030.0,4442.0,10042.0,1169673.0,84.0,329.0,9.0,,,,,,,,
1536731700000,521985.0,4879.0,4677.0,10082.0,1186707.0,177.0,448.0,,,,,,,,,
1536732000000,532549.0,6846.0,3877.0,9618.0,1193297.0,218.0,261.0,3.0,,,,,,,,
1536732300000,574487.0,6120.0,4628.0,10053.0,1175664.0,239.0,359.0,,,,,,,,,
1536732600000,533469.0,6138.0,3444.0,8485.0,1155087.0,143.0,471.0,1.0,,,,,,,,
1536732900000,518001.0,6749.0,4765.0,7503.0,1182244.0,136.0,316.0,2.0,,,,,,,,
1536733200000,512092.0,6715.0,3257.0,7444.0,1172340.0,123.0,279.0,1.0,,,,,,,,
1536733500000,498193.0,6156.0,3563.0,8032.0,1133401.0,72.0,335.0,4.0,,,,,,,,
1536733800000,539286.0,6191.0,3835.0,8249.0,1159659.0,80.0,314.0,,,,,,,,,
1536734100000,552331.0,5635.0,4637.0,8023.0,1173143.0,87.0,526.0,,,,,,,,,
1536734400000,559814.0,6463.0,5235.0,7295.0,1183829.0,92.0,265.0,,,,,,,,,
1536734700000,565590.0,6094.0,3666.0,7680.0,1182794.0,97.0,252.0,,,,,,,,,
1536735000000,560763.0,6243.0,3387.0,12333.0,1181281.0,277.0,529.0,,,,,,,,,
1536735300000,592414.0,5296.0,3579.0,7763.0,1254513.0,167.0,334.0,1.0,,,,,,,,
1536735600000,609603.0,6567.0,4498.0,10268.0,1364361.0,142.0,336.0,1.0,,,,,,,,
1536735900000,613132.0,5766.0,5134.0,8649.0,1240906.0,74.0,252.0,6.0,,,,,,,,
1536736200000,560811.0,6086.0,4766.0,7158.0,1215189.0,165.0,340.0,13.0,,,,,,,,
1536736500000,543026.0,4290.0,4745.0,9889.0,1195666.0,98.0,563.0,10.0,,,,,,,,
1536736800000,555427.0,4926.0,5376.0,7338.0,1223404.0,140.0,251.0,7.0,,,,,,,,
1536737100000,560588.0,5905.0,4256.0,8967.0,1257067.0,143.0,225.0,22.0,,,,,,,,
1536737400000,556651.0,6152.0,3745.0,7158.0,1231182.0,86.0,222.0,17.0,,,,,,,,
1536737700000,566380.0,5947.0,4215.0,7717.0,1216762.0,148.0,461.0,1.0,,,,,,,,
1536738000000,538030.0,4702.0,3734.0,8703.0,1203619.0,137.0,442.0,5.0,,,,,,,,
1536738300000,529481.0,5919.0,3883.0,7743.0,1204424.0,210.0,230.0,4.0,,,,,,,,
1536738600000,540544.0,5259.0,3668.0,9579.0,1195492.0,175.0,170.0,9.0,,,,,,,,
1536738900000,528503.0,5398.0,3161.0,7960.0,1179997.0,196.0,261.0,,,,,,,,,
1536739200000,541684.0,6923.0,2882.0,7351.0,1207397.0,171.0,339.0,,,,,,,,,
1536739500000,533766.0,6282.0,3339.0,8996.0,1207044.0,225.0,450.0,4.0,,,,,,,,
1536739800000,523721.0,5370.0,3081.0,9493.0,1173600.0,120.0,615.0,2.0,,,,,,,,
1536740100000,532435.0,4756.0,3636.0,7369.0,1163092.0,87.0,590.0,14.0,,,,,,,,
1536740400000,524995.0,4950.0,2749.0,9109.0,1154591.0,116.0,671.0,10.0,,,,,,,,
1536740700000,499711.0,8311.0,3372.0,7838.0,1139530.0,114.0,544.0,,,,,,,,,
1536741000000,484892.0,5614.0,3611.0,7524.0,1123808.0,172.0,435.0,5.0,,,,,,,,
1536741300000,502328.0,6046.0,3892.0,8857.0,1117096.0,92.0,364.0,,,,,,,,,
1536741600000,512885.0,5274.0,3630.0,8406.0,1119989.0,77.0,224.0,1.0,,,,,,,,
1536741900000,499802.0,5347.0,4124.0,9675.0,1108972.0,109.0,241.0,3.0,,,,,,,,
1536742200000,520107.0,5722.0,4515.0,10591.0,1110591.0,164.0,389.0,1.0,,,,,,,,
1536742500000,508134.0,5518.0,3585.0,9714.0,1143866.0,174.0,195.0,3.0,,,,,,,,
1536742800000,495861.0,5512.0,4542.0,8043.0,1139981.0,181.0,300.0,,,,,,,,,
1536743100000,468359.0,5672.0,4282.0,6800.0,1130891.0,128.0,139.0,1.0,,,,,,,,
1536743400000,482291.0,4585.0,3803.0,7958.0,1118672.0,81.0,345.0,6.0,,,,,,,,
1536743700000,477781.0,4564.0,3241.0,8740.0,1107121.0,104.0,452.0,9.0,,,,,,,,
1536744000000,464917.0,5054.0,4092.0,7147.0,1092954.0,94.0,477.0,3.0,,,,,,,,
1536744300000,480173.0,4407.0,3558.0,22089.0,1077498.0,88.0,291.0,1.0,,,,,,,,
1536744600000,463729.0,4807.0,2962.0,16987.0,1046615.0,83.0,203.0,5.0,,,,,,,,
1536744900000,468623.0,5038.0,3608.0,7725.0,1041140.0,179.0,338.0,,,,,,,,,
1536745200000,461523.0,4578.0,3999.0,9750.0,1034849.0,103.0,255.0,1.0,,,,,,,,
1536745500000,443930.0,3701.0,3971.0,8193.0,1047450.0,134.0,211.0,1.0,,,,,,,,
1536745800000,423996.0,4682.0,3600.0,8486.0,1046375.0,228.0,88.0,4.0,,,,,,,,
1536746100000,425453.0,4312.0,3900.0,8721.0,1036803.0,87.0,304.0,11.0,,,,,,,,
1536746400000,424281.0,4419.0,3708.0,8156.0,1013250.0,49.0,228.0,10.0,,,,,,,,
1536746700000,414742.0,3967.0,3403.0,8184.0,1005690.0,82.0,192.0,3.0,,,,,,,,
1536747000000,420864.0,2765.0,3367.0,8291.0,1002434.0,24.0,359.0,2.0,,,,,,,,
1536747300000,423839.0,1951.0,3279.0,8394.0,1003546.0,20.0,131.0,2.0,,,,,,,,
1536747600000,457494.0,3294.0,2888.0,10987.0,988595.0,15.0,6.0,8.0,,,,,,,,
1536747900000,415891.0,1484.0,4062.0,10992.0,990951.0,42.0,7.0,1.0,,,,,,,,
1536748200000,387085.0,1457.0,4011.0,9798.0,979923.0,62.0,12.0,,,,,,,,,
1536748500000,418495.0,1583.0,3398.0,10059.0,984347.0,56.0,165.0,4.0,,,,,,,,
1536748800000,410371.0,1684.0,3813.0,10500.0,970379.0,100.0,1.0,1.0,,,,,,,,
1536749100000,393280.0,1920.0,3099.0,9425.0,981825.0,86.0,58.0,4.0,,,,,,,,
1536749400000,382601.0,2186.0,3665.0,9671.0,974964.0,119.0,151.0,3.0,,,,,,,,
1536749700000,411631.0,2238.0,4535.0,8050.0,991642.0,81.0,142.0,6.0,,,,,,,,
1536750000000,408048.0,2774.0,3596.0,8708.0,985524.0,172.0,159.0,,,,,,,,,
1536750300000,439700.0,2182.0,4557.0,8625.0,1000714.0,160.0,102.0,1.0,,,,,,,,
1536750600000,436140.0,5383.0,3744.0,9142.0,1006201.0,117.0,10.0,1.0,,,,,,,,
1536750900000,429820.0,1817.0,4683.0,8764.0,1020373.0,36.0,36.0,,,,,,,,,
1536751200000,427073.0,1566.0,4859.0,9878.0,1049810.0,102.0,4.0,2.0,,,,,,,,
1536751500000,458956.0,1333.0,4698.0,10553.0,1078239.0,87.0,,1.0,,,,,,,,
1536751800000,447139.0,1435.0,4283.0,13154.0,1061493.0,176.0,80.0,2.0,,,,,,,,
1536752100000,436982.0,1371.0,4810.0,10849.0,1085705.0,119.0,53.0,16.0,,,,,,,,
1536752400000,440930.0,1211.0,4964.0,10959.0,1087411.0,50.0,445.0,2.0,,,,,,,,
1536752700000,443784.0,1580.0,3549.0,12023.0,1107515.0,124.0,101.0,17.0,,,,,,,,
1536753000000,468803.0,1360.0,4217.0,12081.0,1143088.0,126.0,35.0,21.0,,,,,,,,
1536753300000,490219.0,1561.0,5652.0,12305.0,1217995.0,230.0,15.0,60.0,,,,,,,,
1536753600000,537470.0,1212.0,5750.0,13575.0,1307407.0,213.0,68.0,2.0,,,,,,,,
1536753900000,494671.0,1486.0,6251.0,13572.0,1225411.0,62.0,,51.0,,,,,,,,
1536754200000,585964.0,1056.0,5226.0,14544.0,1296791.0,39.0,110.0,4.0,,,,,,,,
1536754500000,547951.0,1314.0,4402.0,10679.0,1294821.0,42.0,46.0,6.0,,,,,,,,
1536754800000,566389.0,1202.0,5122.0,20142.0,1290552.0,42.0,37.0,2.0,,,,,,,,
1536755100000,535827.0,928.0,5898.0,13311.0,1279090.0,84.0,70.0,,,,,,,,,
1536755400000,527141.0,712.0,4720.0,14212.0,1303188.0,29.0,122.0,,,,,,,,,
1536755700000,526563.0,1281.0,4357.0,15036.0,1282273.0,41.0,16.0,,,,,,,,,
1536756000000,518009.0,964.0,4516.0,14964.0,1265136.0,28.0,5.0,1.0,,,,,,,,
1536756300000,549422.0,738.0,5079.0,19418.0,1264318.0,14.0,1.0,3.0,,,,,,,,
1536756600000,531912.0,937.0,4687.0,17430.0,1287524.0,40.0,118.0,4.0,,,,,,,,
1536756900000,526103.0,758.0,5514.0,15914.0,1278763.0,43.0,154.0,,,,,,,,,
1536757200000,548277.0,863.0,5179.0,14889.0,1291463.0,36.0,156.0,8.0,,,,,,,,
1536757500000,542928.0,657.0,5063.0,15828.0,1305105.0,18.0,18.0,3.0,,,,,,,,
1536757800000,561748.0,582.0,5023.0,15705.0,1347029.0,71.0,3.0,9.0,,,,,,,,
1536758100000,562343.0,612.0,6504.0,18053.0,1336644.0,52.0,172.0,2.0,,,,,,,,
1536758400000,569791.0,547.0,6226.0,21050.0,1342956.0,13.0,170.0,2.0,,,,,,,,
1536758700000,569904.0,558.0,6026.0,21633.0,1320687.0,40.0,236.0,6.0,,,,,,,,
1536759000000,605684.0,440.0,6391.0,15349.0,1343550.0,38.0,42.0,6.0,,,,,,,,
1536759300000,587716.0,432.0,6927.0,16723.0,1359254.0,35.0,6.0,2.0,,,,,,,,
1536759600000,578967.0,635.0,5911.0,15908.0,1378356.0,,,8.0,,,,,,,,
1536759900000,845578.0,703.0,5533.0,26915.0,1375307.0,13.0,98.0,,,,,,,,,
1536760200000,844871.0,842.0,5852.0,26894.0,1580827.0,14.0,177.0,1.0,,,,,,,,
1536760500000,863482.0,488.0,5352.0,24604.0,1503358.0,28.0,,2.0,,,,,,,,
1536760800000,741318.0,588.0,4722.0,23889.0,1519998.0,141.0,,2.0,,,,,,,,
1536761100000,691807.0,451.0,5174.0,20431.0,1449886.0,40.0,,2.0,,,,,,,,
1536761400000,654418.0,482.0,6402.0,18370.0,1429010.0,19.0,96.0,3.0,,,,,,,,
1536761700000,669099.0,291.0,7443.0,18234.0,1406699.0,22.0,28.0,,,,,,,,,
1536762000000,643680.0,359.0,7555.0,19793.0,1373558.0,15.0,25.0,5.0,,,,,,,,
1536762300000,601382.0,325.0,6249.0,17643.0,1344164.0,25.0,64.0,24.0,,,,,,,,
1536762600000,616270.0,176.0,5645.0,17714.0,1324613.0,11.0,72.0,22.0,,,,,,,,
1536762900000,589690.0,272.0,4413.0,15562.0,1331805.0,24.0,64.0,3.0,,,,,,,,
1536763200000,571666.0,153.0,5682.0,15068.0,1273272.0,16.0,51.0,,,,,,,,,
1536763500000,571217.0,222.0,4460.0,14398.0,1240909.0,74.0,,2.0,,,,,,,,
1536763800000,549897.0,187.0,4010.0,15206.0,1226960.0,27.0,39.0,1.0,,,,,,,,
1536764100000,545296.0,191.0,5020.0,15394.0,1203157.0,8.0,,2.0,,,,,,,,
1536764400000,540203.0,287.0,4331.0,16487.0,1199603.0,12.0,31.0,,,,,,,,,
1536764700000,527643.0,257.0,3852.0,14839.0,1147755.0,12.0,9.0,,,,,,,,,
1536765000000,495020.0,156.0,3736.0,14239.0,1132063.0,25.0,28.0,1.0,,,,,,,,
1536765300000,476669.0,234.0,3657.0,12802.0,1090758.0,6.0,113.0,1.0,,,,,,,,
1536765600000,477642.0,146.0,4812.0,13310.0,1069013.0,5.0,,,,,,,,,,
1536765900000,471050.0,122.0,4529.0,10278.0,1021078.0,7.0,89.0,,,,,,,,,
1536766200000,456239.0,181.0,3311.0,11106.0,974565.0,9.0,,1.0,,,,,,,,
1536766500000,425739.0,187.0,3608.0,13769.0,923574.0,11.0,29.0,3.0,,,,,,,,
1536766800000,416878.0,60.0,3726.0,12427.0,900720.0,,44.0,,,,,,,,,
1536767100000,387291.0,82.0,4226.0,11438.0,883344.0,,38.0,1.0,,,,,,,,
1536767400000,394330.0,124.0,3919.0,10098.0,869273.0,3.0,64.0,5.0,,,,,,,,
1536767700000,373825.0,31.0,3706.0,9712.0,829360.0,8.0,255.0,9.0,,,,,,,,
1536768000000,531052.0,252.0,5142.0,12587.0,1064722.0,44.0,559.0,6.0,,,,,,,,
1536768300000,455786.0,321.0,4397.0,10855.0,943097.0,39.0,569.0,4.0,,,,,,,,
1536768600000,432585.0,204.0,3681.0,11474.0,905552.0,42.0,169.0,3.0,,,,,,,,
1536768900000,388904.0,192.0,3529.0,9537.0,798819.0,18.0,16.0,24.0,,,,,,,,
1536769200000,343858.0,201.0,3278.0,8684.0,716746.0,14.0,11.0,14.0,,,,,,,,
1536769500000,307324.0,188.0,2547.0,7391.0,649735.0,22.0,,1.0,,,,,,,,
