i15,e04,c2,p35,l3,1789
i38,e09,c4,p07,l2,5
i05,e08,c1,p05,l3,1
i22,e05,c5,p29,l3,2
i05,e06,c1,p24,l3,5
i07,e09,c5,p19,l3,2
i06,e05,c5,p21,l1,1
i05,e03,c1,p01,l3,2
i30,e09,c1,p29,l3,6
i05,e07,c1,p24,l3,1
i05,e07,c1,p23,l3,2
i22,e05,c5,p11,l3,4
i43,e09,c1,p35,l3,3
i30,e01,c1,p20,l3,2
i42,e05,c5,p12,l3,2
i05,e01,c1,p02,l3,1
i43,e11,c1,p10,l3,1
i05,e01,c1,p32,l3,2
i19,e01,c5,p35,l3,1
i14,e04,c5,p10,l3,1
i46,e06,c1,p35,l3,1
i12,e04,c5,p16,l3,2
i14,e09,c5,p08,l3,1
i48,e11,c1,p22,l3,2
i16,e01,c5,p14,l3,1
i06,e11,c5,p05,l2,641
i07,e12,c5,p35,l3,137
i38,e10,c1,p17,l3,14479
i38,e10,c1,p21,l3,13544
i38,e10,c1,p19,l3,45451
i46,e08,c1,p35,l3,957
i06,e09,c5,p01,l2,97
i38,e08,c1,p13,l2,774
i38,e06,c1,p19,l3,1062
i38,e08,c1,p06,l2,39
i12,e08,c5,p16,l3,5
i13,e08,c5,p24,l3,18
i39,e04,c5,p17,l3,31
i02,e08,c1,p12,l3,382
i34,e03,c5,p03,l3,37
i39,e04,c5,p28,l3,28
i38,e12,c1,p10,l3,114
i38,e08,c1,p07,l2,156
i38,e11,c1,p15,l2,221
i38,e10,c1,p23,l3,2676
i39,e04,c5,p21,l3,45
i06,e09,c5,p10,l2,205
i02,e04,c1,p08,l3,27
i46,e08,c4,p35,l3,255
i19,e10,c5,p35,l3,109
i06,e10,c3,p04,l3,62
i39,e09,c5,p07,l3,7
i06,e10,c3,p19,l3,427
i06,e09,c5,p35,l2,77
i49,e10,c1,p33,l3,38
i17,e11,c5,p25,l3,85
i34,e09,c5,p18,l3,4
i38,e10,c4,p06,l3,73
i02,e01,c1,p18,l3,27
i75,e08,c1,p35,l3,41
i34,e08,c5,p15,l3,24
i38,e11,c1,p08,l2,47
i06,e09,c5,p11,l2,59
i06,e10,c5,p35,l1,32
i38,e10,c4,p09,l4,18
i38,e10,c4,p06,l2,2
i41,e01,c1,p16,l3,1
i06,e01,c5,p25,l3,15
i43,e08,c1,p06,l3,19
i41,e08,c1,p18,l3,2
i13,e08,c5,p16,l3,6
i39,e09,c5,p05,l3,18
i39,e04,c5,p13,l3,56
i05,e08,c1,unknown,l3,14
i23,e04,c5,p18,l3,1
i39,e01,c5,p10,l3,27
i46,e08,c1,p21,l3,19
i14,e08,c5,p22,l3,11
i38,e09,c1,p26,l2,14
i06,e09,c5,p26,l2,4
i27,e04,c5,p04,l3,3
i24,e08,c1,p19,l3,6
i16,e11,c5,p23,l3,1
i76,e01,c5,p35,l3,2
i41,e01,c1,p12,l3,6
i03,e09,c5,p28,l3,1
i05,e06,c1,p04,l3,3
i03,e10,c5,p10,l3,6
i38,e08,c4,p22,l2,4
i01,e01,c1,p15,l3,1
i31,e01,c1,p35,l3,2
i13,e05,c5,p06,l3,1
i05,e01,c1,p06,l3,2
i01,e08,c1,p15,l3,10
i12,e08,c5,p33,l3,7
i03,e08,c5,p19,l3,2
i27,e09,c5,p28,l3,1
i41,e04,c1,p01,l3,1
i24,e08,c1,p15,l3,1
i41,e09,c1,p04,l3,1
i01,e08,c1,p08,l3,1
i34,e09,c5,p06,l3,3
i76,e04,c5,p35,l3,2
i06,e05,c5,p22,l1,4
i32,e01,c5,p35,l3,5
i30,e09,c1,p21,l3,5
i05,e03,c1,p03,l3,1
i43,e01,c1,p06,l3,3
i109,e09,c3,p10,l3,2
i30,e09,c1,p12,l3,3
i27,e09,c5,p17,l3,1
i41,e04,c1,p18,l3,2
i12,e04,c5,p23,l3,1
i39,e09,c5,p26,l3,1
i06,e10,c5,p34,l3,4
i07,e12,c5,p29,l3,1
i05,e08,c1,p18,l3,1
i38,e11,c4,p28,l2,1
i38,e09,c4,p21,l2,1
i02,e11,c1,p09,l3,1
i38,e08,c1,p10,l2,1998
i06,e10,c5,p23,l3,13894
i38,e10,c1,p10,l2,2581
i16,e08,c5,p19,l3,29
i06,e04,c5,p22,l1,109
i06,e10,c5,p08,l4,741
i16,e08,c5,p21,l3,29
i38,e10,c1,p07,l4,1742
i34,e08,c5,p09,l3,9
i12,e04,c5,p21,l3,6
i17,e11,c5,p10,l3,757
i06,e09,c5,p07,l2,92
i19,e04,c5,p10,l3,337
i38,e08,c4,p13,l2,1
i39,e04,c5,p10,l3,79
i02,e01,c1,p17,l3,61
i38,e10,c1,p06,l4,564
i12,e04,c5,p13,l3,9
i14,e08,c5,p14,l3,53
i38,e08,c1,p28,l2,30
i17,e08,c5,p13,l3,40
i17,e04,c5,p13,l3,49
i38,e11,c1,p16,l2,112
i38,e10,c4,p19,l3,949
i63,e10,c1,p01,l2,344
i06,e10,c5,p30,l3,1004
i06,e10,c3,p11,l3,518
i06,e10,c5,p16,l1,100
i38,e10,c4,p10,l4,122
i41,e04,c1,p25,l3,3
i38,e11,c1,p35,l2,58
i07,e11,c5,p08,l3,6
i38,e10,c1,p20,l2,22
i38,e09,c1,p22,l2,19
i06,e10,c5,p23,l1,19
i46,e04,c1,p13,l3,14
i38,e08,c1,p32,l2,84
i38,e10,c1,p06,l2,69
i39,e09,c5,p02,l3,2
i06,e04,c3,p02,l1,13
i13,e11,c5,p19,l3,10
i21,e03,c1,p10,l3,15
i38,e08,c1,unknown,l2,11
i41,e04,c1,p22,l3,8
i38,e12,c1,p02,l3,5
i34,e08,c5,p29,l3,16
i05,e09,c1,p03,l3,6
i36,e08,c5,p35,l3,15
i38,e04,c1,p26,l1,7
i41,e09,c1,p35,l3,16
i13,e08,c5,p12,l3,10
i38,e10,c1,p04,l2,14
i43,e04,c1,p20,l3,5
i38,e10,c1,p32,l1,4
i38,e08,c4,p19,l2,4
i38,e01,c1,unknown,l3,2
i38,e10,c7,p13,l2,10
i38,e09,c1,p20,l2,10
i06,e07,c3,p08,l2,1
i33,e03,c1,p15,l3,3
i17,e11,c5,p26,l3,3
i05,e12,c1,p16,l3,5
i38,e11,c4,p11,l2,2
i25,e08,c5,p10,l3,2
i30,e09,c1,p13,l3,4
i01,e04,c1,p17,l3,1
i01,e08,c1,p26,l3,3
i16,e09,c5,p15,l3,2
i05,e12,c1,p29,l3,1
i38,e01,c4,p21,l3,1
i41,e08,c1,p19,l3,4
i41,e09,c1,p01,l3,2
i29,e09,c5,p17,l3,1
i09,e04,c5,p25,l3,4
i27,e01,c5,p07,l3,1
i23,e09,c5,p09,l3,1
i06,e02,c5,p02,l1,1
i42,e05,c3,p17,l3,1
i33,e03,c1,p01,l3,1
i46,e08,c1,p07,l3,1
i43,e09,c1,p16,l3,1
i27,e04,c5,p11,l3,1
i06,e10,c5,p13,l4,1797
i06,e10,c5,p31,l3,3200
i06,e10,c3,p24,l3,93
i06,e10,c5,p19,l4,5817
i38,e10,c1,p23,l4,437
i06,e08,c5,p18,l2,1570
i06,e04,c5,p32,l1,92
i38,e09,c1,p10,l2,406
i06,e10,c5,p24,l2,106
i02,e09,c1,p07,l3,96
i06,e01,c5,p11,l3,94
i17,e09,c5,p05,l3,12
i06,e04,c5,p21,l1,219
i14,e01,c5,p32,l3,7
i38,e10,c4,p02,l4,26
i43,e08,c1,p35,l3,55
i38,e06,c1,p24,l3,168
i14,e04,c5,p19,l3,13
i38,e06,c7,p13,l3,25
i21,e09,c1,p02,l3,4
i06,e09,c5,p17,l2,72
i38,e08,c1,p17,l2,111
i38,e11,c1,p04,l2,85
i49,e10,c1,p01,l3,34
i38,e10,c4,p06,l4,26
i06,e09,c5,p18,l2,66
i06,e10,c3,p15,l4,10
i38,e01,c1,p20,l3,7
i14,e04,c3,p10,l3,16
i46,e08,c1,p19,l3,19
i17,e09,c5,p15,l3,13
i30,e04,c1,p17,l3,3
i13,e12,c5,p17,l3,8
i06,e12,c3,p35,l3,1
i43,e08,c1,p10,l3,43
i16,e09,c5,p19,l3,10
i19,e10,c3,p10,l3,23
i14,e01,c5,p21,l3,4
i38,e10,c1,unknown,l3,3
i05,e08,c1,p31,l3,2
i23,e01,c5,p10,l3,12
i38,e08,c4,p02,l2,10
i06,e10,c3,p18,l4,6
i06,e07,c5,p10,l2,1
i42,e05,c5,p19,l3,5
i17,e04,c5,p30,l3,2
i05,e04,c1,p25,l3,1
i12,e08,c5,p21,l3,10
i66,e04,c3,p18,l3,1
i50,e09,c1,p10,l3,1
i05,e01,c1,p16,l3,2
i12,e01,c5,p13,l3,1
i06,e05,c5,p05,l1,3
i21,e03,c1,p07,l3,3
i12,e01,c5,p01,l3,5
i38,e05,c1,p01,l1,1
i44,e01,c3,p24,l3,1
i16,e11,c5,p24,l3,1
i21,e01,c1,p10,l3,2
i38,e04,c4,p19,l1,2
i23,e09,c5,p16,l3,3
i05,e07,c1,p28,l3,2
i05,e01,c1,p23,l3,1
i42,e05,c5,p07,l3,1
i66,e04,c3,p19,l3,1
i38,e01,c1,unknown,l3,1
i03,e01,c5,p21,l3,1
i05,e01,c1,p11,l3,2
i14,e01,c3,p19,l3,1
i06,e10,c5,p29,l4,1445
i38,e10,c1,p21,l4,2224
i06,e10,c5,p32,l4,828
i19,e10,c5,p35,l4,22
i06,e11,c5,p13,l2,272
i38,e04,c1,p32,l1,61
i06,e11,c5,p04,l2,226
i27,e01,c5,p21,l3,2
i02,e09,c1,p14,l3,70
i06,e08,c5,p20,l2,151
i17,e04,c5,p10,l3,302
i43,e04,c1,p07,l3,13
i30,e01,c1,p10,l3,20
i01,e08,c1,p35,l3,472
i14,e08,c5,p19,l3,50
i05,e12,c1,p14,l3,5
i38,e08,c1,unknown,l2,8
i02,e01,c1,p09,l3,32
i02,e08,c1,p08,l3,117
i02,e08,c1,p23,l3,488
i13,e08,c5,p17,l3,16
i16,e04,c5,p02,l3,18
i27,e01,c5,p24,l3,6
i39,e09,c5,p29,l3,6
i34,e04,c5,p29,l3,17
i46,e08,c4,p03,l3,1
i05,e03,c1,p20,l3,5
i43,e01,c1,p07,l3,5
i38,e10,c4,p22,l4,15
i06,e10,c5,p04,l2,36
i13,e08,c5,p11,l3,12
i50,e01,c1,p10,l3,7
i06,e12,c5,p31,l3,25
i13,e12,c5,p10,l3,8
i14,e12,c5,p14,l3,17
i06,e05,c5,p19,l1,11
i38,e06,c1,unknown,l3,14
i43,e04,c1,p10,l3,13
i39,e01,c5,p09,l3,2
i41,e01,c1,p11,l3,4
i75,e01,c1,p35,l3,6
i27,e09,c5,p10,l3,2
i46,e09,c4,p35,l3,5
i14,e11,c5,p12,l3,2
i27,e01,c5,p22,l3,2
i07,e09,c5,p05,l3,2
i38,e01,c4,p13,l3,1
i01,e01,c1,p08,l3,1
i33,e04,c1,p16,l3,2
i104,e05,c5,p10,l3,2
i16,e08,c5,p02,l3,6
i03,e09,c5,p13,l3,1
i14,e09,c5,p15,l3,3
i05,e04,c1,p11,l3,5
i17,e05,c5,p21,l3,1
i05,e06,c1,p13,l3,3
i06,e07,c5,p21,l2,1
i38,e10,c4,p25,l4,2
i05,e07,c1,p08,l3,2
i38,e01,c4,p16,l3,1
i06,e08,c5,p03,l2,1943
i02,e01,c1,p22,l3,16
i31,e08,c1,p35,l3,1941
i17,e04,c5,p01,l3,66
i38,e04,c1,p10,l1,672
i38,e10,c1,p28,l4,509
i38,e10,c4,p31,l3,6
i39,e04,c5,p11,l3,26
i38,e04,c1,p21,l1,87
i06,e09,c5,p05,l2,139
i38,e10,c1,p09,l4,673
i38,e04,c1,p19,l1,188
i06,e04,c5,p28,l1,58
i38,e11,c1,p17,l2,186
i38,e09,c1,p07,l2,70
i38,e09,c1,p04,l2,27
i02,e04,c1,p11,l3,308
i38,e10,c4,p20,l3,160
i38,e10,c7,p10,l4,51
i06,e10,c5,p17,l1,48
i06,e09,c5,p28,l2,19
i38,e10,c4,p13,l4,21
i06,e10,c3,p15,l3,53
i02,e04,c1,p12,l3,137
i38,e06,c1,p04,l3,167
i34,e01,c5,p03,l3,4
i03,e09,c5,p24,l3,1
i17,e11,c5,p04,l3,46
i17,e04,c5,p17,l3,16
i05,e12,c1,p06,l3,10
i30,e04,c1,p15,l3,16
i06,e10,c3,p12,l3,53
i38,e04,c1,p02,l1,13
i13,e11,c5,p21,l3,4
i79,e11,c1,p24,l3,1
i35,e09,c2,p35,l3,7
i06,e11,c3,p15,l2,2
i05,e04,c1,p24,l3,15
i30,e01,c1,p07,l3,1
i06,e02,c5,p10,l1,1
i17,e09,c5,p03,l3,7
i30,e09,c1,p20,l3,1
i27,e10,c5,p11,l3,8
i30,e04,c1,p01,l3,2
i05,e04,c1,p01,l3,12
i39,e09,c5,p03,l3,4
i05,e04,c1,p03,l3,2
i107,e04,c2,p35,l3,1
i46,e04,c1,p08,l3,1
i14,e01,c5,p20,l3,2
i34,e09,c5,p24,l3,4
i42,e02,c5,p19,l3,2
i43,e01,c1,p04,l3,3
i05,e06,c1,p08,l3,2
i13,e12,c5,p22,l3,1
i05,e03,c1,p24,l3,1
i06,e05,c5,p04,l1,2
i14,e04,c5,p31,l3,2
i23,e01,c5,p29,l3,2
i03,e04,c5,p12,l3,1
i30,e04,c1,p05,l3,2
i13,e11,c5,p08,l3,1
i06,e11,c5,p19,l2,1285
i02,e08,c1,p17,l3,176
i38,e10,c1,p11,l4,2816
i38,e12,c1,p19,l3,253
i06,e12,c5,p32,l3,83
i05,e06,c1,p35,l3,18
i38,e06,c1,p03,l3,441
i23,e03,c5,p13,l3,1
i38,e10,c1,p29,l1,8
i63,e10,c1,p10,l4,163
i41,e08,c1,p10,l3,27
i06,e10,c5,p20,l1,10
i06,e10,c5,p29,l1,47
i38,e10,c1,p07,l2,138
i38,e10,c4,p21,l4,68
i19,e03,c5,p10,l3,14
i01,e08,c1,p01,l3,12
i43,e01,c1,p03,l3,13
i05,e11,c1,p19,l3,3
i05,e07,c1,p10,l3,11
i27,e09,c5,p19,l3,3
i39,e01,c5,p21,l3,27
i38,e10,c4,p17,l4,73
i05,e09,c1,p12,l3,3
i38,e05,c1,p21,l1,1
i38,e12,c1,p04,l3,81
i46,e11,c1,p07,l3,33
i34,e01,c5,p01,l3,9
i01,e11,c1,p10,l3,8
i17,e08,c5,p20,l3,8
i38,e10,c1,p23,l2,9
i38,e08,c7,p10,l2,8
i38,e11,c4,p01,l2,3
i23,e03,c5,p14,l3,2
i05,e07,c1,p19,l3,7
i21,e09,c1,p15,l3,2
i46,e01,c1,p15,l3,3
i13,e11,c5,p03,l3,3
i05,e04,c1,p10,l3,7
i23,e03,c5,p12,l3,4
i05,e12,c1,p13,l3,7
i14,e09,c5,p03,l3,2
i17,e04,c5,p28,l3,4
i43,e08,c1,p03,l3,4
i23,e08,c5,p01,l3,1
i23,e09,c5,p29,l3,1
i31,e08,c4,p35,l3,1
i02,e09,c1,p20,l3,14
i38,e11,c7,p10,l2,2
i25,e10,c5,p29,l4,4
i06,e09,c3,p35,l2,5
i05,e06,c1,p15,l3,2
i07,e03,c5,p35,l3,3
i06,e12,c3,p12,l3,4
i17,e01,c5,p25,l3,7
i06,e12,c3,p15,l3,1
i46,e04,c4,p35,l3,1
i66,e01,c3,p11,l3,1
i41,e07,c1,p02,l3,1
i43,e08,c1,p23,l3,1
i13,e03,c5,p12,l3,1
i16,e01,c5,p17,l3,2
i38,e05,c1,p18,l1,1
i41,e07,c1,p14,l3,2
i46,e08,c1,p01,l3,1
i33,e01,c1,p12,l3,1
i49,e03,c1,p19,l3,1
i23,e01,c5,p02,l3,1
