i15,e01,c2,p35,l3,310
i46,e08,c4,p29,l3,100
i18,e08,c1,p35,l3,17
i17,e11,c5,p21,l3,142
i38,e10,c1,p31,l4,34
i42,e05,c5,p14,l3,24
i38,e10,c1,p33,l3,43
i61,e01,c1,p35,l3,3
i49,e08,c1,p33,l3,34
i06,e05,c5,p19,l1,32
i63,e10,c1,p01,l3,23
i06,e10,c3,p03,l4,16
i12,e01,c5,p01,l3,8
i38,e08,c4,p09,l2,9
i46,e08,c1,p08,l3,33
i34,e03,c5,p20,l3,29
i23,e12,c5,p15,l3,11
i38,e10,c7,p10,l2,18
i06,e05,c5,p29,l1,9
i25,e08,c5,p12,l3,20
i30,e04,c1,p08,l3,1
i38,e09,c4,p01,l2,9
i50,e04,c1,p35,l3,7
i01,e04,c1,p32,l3,2
i17,e09,c5,p01,l3,26
i01,e04,c1,p14,l3,10
i74,e04,c5,p13,l3,2
i34,e04,c3,p35,l3,3
i05,e12,c1,p23,l3,1
i50,e01,c1,p35,l3,7
i02,e01,c4,p15,l3,5
i41,e07,c1,p15,l3,2
i17,e09,c5,p11,l3,8
i23,e08,c5,p35,l3,3
i34,e04,c5,p28,l3,4
i05,e03,c1,p09,l3,1
i02,e09,c1,p09,l3,7
i23,e09,c5,p29,l3,2
i33,e04,c1,p10,l3,1
i06,e07,c5,p26,l2,2
i02,e09,c4,p09,l3,1
i43,e01,c1,p11,l3,4
i13,e08,c5,p31,l3,1
i41,e04,c1,p04,l3,1
i39,e01,c5,p22,l3,1
i07,e04,c5,p02,l3,1
i12,e08,c5,p12,l3,1
i06,e10,c5,p09,l3,15841
i38,e10,c1,p29,l4,854
i38,e06,c1,p18,l3,714
i06,e01,c5,p06,l3,53
i38,e06,c1,p11,l3,1347
i06,e10,c5,p12,l1,80
i06,e10,c5,p26,l4,235
i38,e10,c1,p20,l3,731
i38,e10,c4,p11,l4,79
i30,e09,c1,p10,l3,10
i06,e12,c3,p16,l3,1
i38,e06,c1,p26,l3,77
i39,e04,c5,p10,l3,23
i02,e04,c1,p19,l3,596
i02,e08,c1,p11,l3,245
i06,e08,c5,p07,l2,1047
i34,e03,c5,p24,l3,21
i34,e09,c5,p29,l3,4
i46,e11,c1,p16,l3,88
i05,e07,c1,p35,l3,32
i06,e12,c5,p05,l3,190
i38,e10,c1,p32,l2,10
i30,e04,c1,p17,l3,5
i05,e12,c1,p35,l3,100
i41,e08,c1,p03,l3,17
i14,e11,c5,p15,l3,8
i06,e10,c5,p29,l2,34
i01,e11,c1,p13,l3,4
i05,e12,c1,p09,l3,8
i06,e10,c5,p23,l1,20
i17,e08,c5,p23,l3,12
i46,e11,c1,p03,l3,55
i05,e04,c1,p17,l3,2
i17,e11,c5,p06,l3,9
i23,e03,c5,p11,l3,6
i06,e09,c5,p25,l2,8
i16,e09,c5,p10,l3,3
i63,e03,c1,p10,l3,6
i23,e09,c5,p35,l3,4
i67,e04,c5,p22,l3,6
i17,e01,c5,p33,l3,1
i30,e01,c1,p13,l3,21
i34,e08,c5,p05,l3,4
i49,e08,c1,p33,l3,1
i03,e01,c5,p03,l3,2
i30,e04,c1,p32,l3,2
i16,e04,c5,p10,l3,1
i01,e08,c1,p22,l3,1
i39,e01,c5,p04,l3,4
i02,e01,c1,p26,l3,1
i67,e04,c5,p02,l3,1
i23,e03,c5,p04,l3,2
i03,e04,c5,p10,l3,1
i42,e05,c3,p19,l3,5
i06,e02,c5,p02,l1,1
i39,e01,c5,p18,l3,9
i41,e01,c1,p13,l3,2
i46,e06,c1,p05,l3,1
i27,e01,c5,p24,l3,1
i05,e01,c1,p12,l3,1
i65,e01,c3,p35,l3,1
i14,e09,c5,p04,l3,1
i42,e02,c5,p28,l3,1
i20,e08,c5,p01,l3,1
i06,e10,c5,p19,l3,92243
i38,e10,c1,p11,l4,3017
i38,e10,c4,p10,l3,1440
i06,e10,c3,p07,l3,233
i38,e08,c1,p07,l2,1077
i06,e05,c5,p01,l1,15
i38,e01,c1,p13,l3,531
i14,e08,c5,p04,l3,15
i26,e04,c1,p35,l3,6
i38,e08,c1,p17,l2,156
i17,e04,c5,p08,l3,5
i06,e09,c5,p35,l2,145
i38,e08,c4,p21,l2,29
i06,e01,c5,p13,l3,134
i06,e11,c5,p32,l2,179
i06,e09,c5,p01,l2,191
i02,e04,c1,p03,l3,64
i34,e03,c5,p11,l3,85
i02,e09,c1,p12,l3,48
i63,e11,c1,p10,l3,9
i43,e03,c1,p35,l3,8
i06,e10,c3,p01,l4,28
i38,e12,c1,p07,l3,203
i38,e10,c1,p25,l1,4
i34,e08,c5,p04,l3,13
i13,e11,c5,p35,l3,10
i38,e10,c1,p16,l2,64
i34,e04,c5,p06,l3,7
i05,e08,c1,p12,l3,17
i23,e04,c5,p11,l3,20
i02,e01,c1,p28,l3,7
i14,e04,c5,p18,l3,9
i27,e09,c5,p29,l3,1
i21,e09,c1,p02,l3,4
i14,e01,c5,p20,l3,10
i17,e08,c5,p09,l3,28
i14,e09,c5,p21,l3,2
i05,e01,c1,p16,l3,3
i13,e08,c5,p07,l3,2
i23,e03,c5,p17,l3,1
i07,e04,c5,p18,l3,3
i06,e08,c3,p35,l2,1
i05,e12,c1,p07,l3,5
i21,e09,c1,p10,l3,4
i05,e01,c1,p15,l3,7
i03,e04,c5,p24,l3,2
i46,e08,c1,p12,l3,9
i06,e09,c3,p10,l2,2
i17,e08,c5,p13,l3,8
i05,e06,c1,p12,l3,4
i42,e05,c3,p15,l3,1
i16,e08,c5,p29,l3,3
i38,e01,c4,p07,l3,2
i34,e09,c5,p21,l3,2
i06,e07,c5,p19,l2,1
i39,e04,c5,p15,l3,3
i38,e01,c4,p08,l3,1
i13,e12,c5,p35,l3,1
i38,e04,c4,p15,l1,1
i38,e08,c4,p29,l2,1
i02,e11,c1,p09,l3,1
i38,e10,c4,p22,l1,1
i43,e04,c1,p09,l3,1
i13,e10,c5,p31,l3,1
i05,e09,c1,p13,l3,1
i16,e11,c5,p04,l3,1
i16,e08,c5,p06,l3,1
i06,e04,c5,p21,l1,336
i06,e11,c5,p05,l2,617
i06,e08,c5,p08,l2,171
i38,e10,c1,p07,l3,12703
i17,e08,c5,p01,l3,93
i06,e09,c5,p13,l2,158
i38,e10,c1,p14,l3,4958
i06,e01,c5,p12,l3,87
i06,e08,c5,p28,l2,264
i06,e01,c5,p35,l3,179
i06,e09,c5,p03,l2,113
i12,e08,c5,p10,l3,16
i01,e04,c1,p10,l3,23
i39,e04,c5,p29,l3,22
i02,e01,c1,p16,l3,31
i06,e10,c5,p08,l1,26
i17,e08,c5,p05,l3,8
i17,e01,c5,p01,l3,26
i81,e04,c5,p22,l3,2
i38,e10,c1,p32,l4,475
i06,e10,c5,p22,l2,17
i06,e10,c3,p24,l3,178
i38,e01,c1,p07,l3,108
i38,e11,c1,p02,l2,103
i22,e05,c5,p35,l3,6
i02,e09,c1,p20,l3,30
i38,e10,c1,p17,l1,19
i38,e10,c4,p07,l3,418
i06,e10,c5,p08,l2,68
i05,e08,c1,p19,l3,217
i38,e06,c4,p01,l3,78
i63,e10,c1,p01,l4,9
i38,e09,c1,p14,l2,15
i18,e01,c1,p35,l3,36
i49,e10,c1,p01,l3,30
i14,e05,c5,p10,l3,1
i05,e03,c1,p11,l3,1
i32,e09,c5,p35,l3,3
i17,e09,c5,p17,l3,14
i12,e08,c5,p13,l3,10
i13,e08,c5,p10,l3,37
i38,e01,c1,p21,l3,30
i13,e08,c5,p13,l3,10
i23,e09,c5,p12,l3,5
i38,e10,c1,p22,l2,15
i02,e04,c1,p08,l3,5
i03,e09,c5,p15,l3,4
i02,e11,c1,p22,l3,1
i12,e04,c5,p17,l3,1
i46,e11,c1,p12,l3,16
i41,e12,c1,p35,l3,1
i17,e08,c5,p24,l3,9
i13,e11,c5,p15,l3,3
i34,e04,c5,p18,l3,8
i05,e06,c1,p18,l3,3
i05,e12,c1,p15,l3,5
i14,e08,c5,p33,l3,5
i38,e08,c1,unknown,l2,1
i49,e06,c1,p33,l3,1
i43,e08,c1,p10,l3,2
i27,e01,c5,p29,l3,1
i34,e01,c5,p07,l3,2
i46,e09,c1,p16,l3,1
i16,e09,c5,p22,l3,1
i38,e12,c1,p22,l3,1
i21,e03,c1,p16,l3,1
i21,e12,c1,p24,l3,1
i32,e01,c5,p14,l3,1
i06,e10,c3,p02,l4,1
i14,e04,c5,p06,l3,1
i38,e12,c1,p06,l3,1
i38,e10,c1,p18,l3,6941
i38,e10,c4,p02,l3,130
i38,e10,c4,p13,l3,378
i06,e10,c5,p22,l4,1355
i06,e11,c5,p08,l2,166
i06,e10,c5,p01,l2,114
i38,e11,c1,p11,l2,306
i06,e10,c5,p10,l1,262
i34,e03,c5,p05,l3,52
i06,e01,c5,p03,l3,151
i06,e10,c3,p02,l3,336
i06,e11,c5,p04,l2,430
i23,e11,c5,p10,l3,4
i46,e11,c1,p11,l3,68
i38,e10,c4,p02,l4,48
i07,e04,c5,p35,l3,77
i06,e01,c5,p08,l3,56
i38,e01,c4,p10,l3,22
i42,e05,c5,p25,l3,2
i38,e08,c1,p06,l2,40
i63,e10,c1,p10,l2,138
i38,e10,c1,p07,l1,27
i43,e01,c1,p29,l3,3
i02,e04,c1,p35,l3,20
i38,e08,c4,p03,l2,27
i38,e10,c1,p29,l2,20
i34,e09,c5,p06,l3,7
i06,e12,c5,p14,l3,77
i43,e04,c1,p21,l3,6
i38,e12,c1,p32,l3,1
i05,e12,c1,p13,l3,14
i38,e10,c1,unknown,l3,14
i14,e04,c5,p17,l3,22
i01,e09,c1,p03,l3,6
i41,e04,c1,p21,l3,3
i06,e04,c5,p30,l1,7
i13,e08,c5,p21,l3,3
i17,e09,c5,p24,l3,4
i30,e01,c1,p22,l3,6
i07,e12,c5,p17,l3,6
i16,e04,c5,p19,l3,4
i34,e09,c5,p16,l3,5
i14,e08,c5,p18,l3,21
i29,e09,c5,p35,l3,2
i25,e03,c5,p19,l3,1
i05,e04,c1,p18,l3,1
i43,e01,c1,p13,l3,4
i05,e01,c1,p04,l3,6
i01,e08,c1,p01,l3,11
i74,e08,c5,p19,l3,2
i12,e01,c5,p13,l3,2
i43,e09,c1,p18,l3,4
i43,e04,c1,p13,l3,2
i63,e08,c1,p35,l3,1
i14,e01,c5,p28,l3,2
i01,e01,c1,p03,l3,1
i05,e01,c1,p31,l3,1
i42,e05,c3,p24,l3,1
i46,e04,c4,p07,l3,1
i46,e08,c4,p07,l3,1
i34,e01,c5,p05,l3,1
